rainfall_mm,temperature_c,humidity_pct,river_level_m,elevation_m,soil_moisture,drainage_capacity_pct,population_density,impervious_pct,wind_speed_kmh,land_use_type,previous_flood_history,flood_risk_score,flood_risk
57.26,31.59,54.79,3.02,24.29,0.21,36.27,254.0,31.5,25.93,Forest,0,0.4389,Medium
52.62,24.26,82.54,5.29,151.13,0.285,72.78,3974.4,28.43,18.32,Agricultural,0,0.3904,Medium
10.92,19.16,55.4,6.28,266.67,0.246,68.1,2787.3,1.85,6.56,Agricultural,1,0.2895,Low
45.0,27.21,30.64,2.04,88.14,0.045,57.91,10.0,43.61,10.27,Urban,1,0.4576,Medium
18.99,11.61,80.14,9.06,161.57,0.278,48.39,72.9,30.11,6.41,Coastal,0,0.5779,Medium
79.83,18.48,,0.17,64.29,0.131,54.73,302.8,44.9,11.96,Urban,1,0.5017,Medium
82.46,28.45,82.06,4.57,109.64,0.428,65.01,6481.2,45.07,7.47,Agricultural,0,0.4336,Medium
26.1,30.13,35.75,3.29,74.24,0.461,64.12,215.0,49.89,0.72,Agricultural,0,0.2702,Low
60.45,33.16,33.06,5.65,43.18,,52.9,851.4,40.18,29.95,Barren,0,0.489,Medium
54.61,23.21,57.64,4.39,19.08,0.629,31.81,4480.6,95.97,6.14,Agricultural,1,0.8441,High
37.87,33.07,65.25,2.25,41.38,0.534,73.42,866.5,83.57,19.01,Suburban,1,0.6001,Medium
19.62,21.31,33.69,5.17,255.31,0.347,54.48,225.7,51.11,2.78,Suburban,1,0.4982,Medium
28.98,20.76,53.98,5.79,278.16,0.2,80.07,2419.0,0.0,35.5,Coastal,1,0.3235,Low
77.66,26.15,44.36,4.96,237.04,0.372,37.61,2062.6,29.47,14.33,Forest,0,0.28,Low
104.48,32.0,66.65,4.09,41.46,0.687,34.1,2926.4,17.13,28.67,Forest,1,0.7845,High
31.21,30.57,100.0,8.32,269.06,0.424,82.33,1707.3,28.29,8.86,Coastal,0,0.431,Medium
111.84,31.23,57.12,10.63,20.87,0.261,28.68,13270.4,37.6,9.88,Urban,1,0.7552,High
57.31,27.69,53.5,2.25,234.32,0.26,35.37,718.5,100.0,14.62,Forest,0,0.2792,Low
38.88,30.71,67.26,7.78,38.55,0.171,35.76,1333.1,41.91,5.89,Wetland,1,0.6237,Medium
35.43,24.2,100.0,6.95,127.15,0.128,31.72,926.1,20.45,2.52,Wetland,0,0.4526,Medium
20.74,26.21,45.0,6.48,167.32,0.435,81.15,4292.3,69.96,0.42,Suburban,0,0.3955,Medium
63.59,43.51,65.78,0.86,9.67,0.219,39.66,1050.9,0.0,5.97,Suburban,0,0.3654,Medium
124.97,30.15,100.0,5.56,40.96,0.512,39.77,159.0,53.1,2.55,Urban,0,0.6985,High
37.65,24.14,52.61,8.1,118.8,0.571,58.21,90.5,11.44,2.47,Forest,1,0.4729,Medium
17.46,29.62,55.75,1.41,110.1,0.776,60.47,3521.0,91.42,19.26,Forest,0,0.4156,Medium
71.22,16.61,81.73,5.82,261.55,0.411,82.06,4055.3,15.63,8.13,Forest,0,0.3447,Medium
29.93,21.75,97.47,2.74,125.74,0.0,54.85,1172.6,48.48,7.64,Agricultural,0,0.2617,Low
20.47,22.58,99.91,7.67,27.42,0.531,51.4,1247.4,11.44,4.66,Coastal,0,0.471,Medium
10.37,18.98,62.33,8.14,182.72,0.362,42.37,472.7,43.3,17.1,Coastal,0,0.4673,Medium
62.1,36.39,48.03,6.58,381.09,0.318,22.83,1161.2,29.3,1.35,Agricultural,1,0.5605,Medium
93.23,27.32,53.77,4.97,126.17,0.419,67.33,801.9,76.47,14.17,Urban,1,0.8016,High
13.75,28.1,45.32,3.9,75.25,0.24,63.88,4261.6,38.4,7.08,Wetland,0,0.3244,Low
32.61,23.27,66.39,4.02,198.52,0.545,29.18,1195.4,10.65,9.31,Forest,1,0.4944,Medium
35.03,15.93,76.99,3.95,73.2,0.369,50.58,4634.3,0.0,1.62,Forest,0,0.3599,Medium
21.79,23.56,68.53,4.06,19.7,0.446,21.73,458.3,43.41,1.89,Forest,1,0.5333,Medium
109.77,21.04,56.14,7.37,10.24,0.4,39.86,1431.1,68.36,21.19,Forest,0,0.437,Medium
9.87,16.89,82.03,2.64,60.78,0.453,45.18,295.3,47.75,14.01,Forest,0,0.4005,Medium
57.74,29.32,74.61,6.74,148.68,0.376,71.2,13359.9,18.19,30.75,Barren,0,0.5231,Medium
66.02,22.14,73.69,11.69,142.59,0.283,88.22,2299.9,38.16,11.93,Suburban,1,0.6258,Medium
21.64,11.54,79.41,4.94,91.06,0.479,53.25,1121.7,39.98,12.78,Suburban,1,0.5547,Medium
17.17,24.01,70.77,5.84,69.08,0.629,53.84,1699.6,80.53,5.89,Barren,0,0.4263,Medium
24.99,24.14,62.93,0.54,129.94,0.361,67.77,61.9,11.81,25.71,Forest,1,0.3608,Medium
6.42,29.28,43.14,5.1,386.14,0.643,67.13,254.7,0.0,12.9,Urban,0,0.4689,Medium
26.79,24.84,59.56,3.79,40.93,0.581,15.57,3812.1,46.93,9.42,Wetland,0,0.5873,Medium
29.97,19.71,51.06,7.19,98.73,0.406,65.32,1293.9,48.92,21.95,Forest,0,0.4402,Medium
142.42,27.49,96.72,9.09,223.73,0.67,58.74,691.3,62.77,3.53,Wetland,0,0.6717,High
7.77,19.46,94.91,4.9,36.08,0.239,55.99,130.1,15.43,4.08,Suburban,1,0.3874,Medium
37.39,28.94,90.84,2.9,36.02,0.672,58.6,3758.8,36.24,5.93,Agricultural,1,0.4008,Medium
72.59,32.09,57.74,3.25,256.6,0.299,50.9,1133.3,56.52,1.93,Wetland,0,0.4839,Medium
127.5,6.64,62.82,1.41,391.49,0.0,30.88,4162.8,65.05,6.52,Forest,0,0.3156,Low
8.89,18.76,53.45,3.22,138.51,0.369,73.41,227.8,54.08,6.39,Forest,0,0.2699,Low
139.79,27.25,43.41,4.24,124.12,0.511,100.0,961.9,64.83,14.57,Wetland,1,0.5535,Medium
32.49,24.65,80.0,7.47,89.71,0.393,27.92,2624.9,83.84,15.53,Suburban,1,0.6978,High
32.71,33.08,51.77,7.69,182.41,0.304,19.87,796.9,60.26,7.75,Forest,1,0.3568,Medium
14.03,32.76,60.15,8.91,403.88,0.314,56.56,1401.6,33.7,17.12,Forest,0,0.4128,Medium
44.0,30.48,58.36,2.92,57.99,0.196,54.95,2976.1,15.59,3.03,Agricultural,0,0.4368,Medium
140.2,12.19,99.1,3.95,41.46,0.331,71.98,1707.7,33.19,17.9,Urban,1,0.7643,High
43.34,22.86,65.91,2.34,435.01,,58.4,3384.3,58.05,20.99,Suburban,1,0.554,Medium
19.75,28.48,80.36,8.2,84.69,0.532,62.82,143.2,13.43,12.35,Wetland,0,0.5336,Medium
23.6,23.81,58.64,6.1,22.97,0.392,82.17,6295.6,37.0,11.76,Agricultural,0,0.3496,Medium
24.62,23.12,52.8,8.26,255.51,0.245,75.99,14532.3,33.97,12.34,Barren,0,0.45,Medium
115.63,32.66,72.24,6.24,13.27,0.339,73.45,7045.8,40.65,2.78,Urban,1,0.604,Medium
133.25,26.51,83.7,8.41,87.6,0.457,47.78,668.5,67.36,5.3,Agricultural,1,0.8329,High
9.84,22.23,55.68,3.54,170.62,0.296,78.49,7292.3,32.09,3.93,Urban,0,0.3478,Medium
15.13,15.7,77.05,4.56,253.68,0.399,70.35,587.8,80.78,3.26,Suburban,0,0.5651,Medium
16.94,36.04,60.16,2.71,10.28,0.442,56.91,1748.1,36.99,5.94,Coastal,1,0.5521,Medium
25.92,26.12,34.58,4.56,136.08,0.444,43.62,4040.3,54.05,7.54,Urban,1,0.6385,Medium
150.74,20.73,50.84,4.09,197.99,0.416,72.37,2788.4,100.0,5.18,Forest,0,0.68,High
138.33,30.52,64.48,7.18,117.25,0.181,64.49,1680.7,29.19,9.8,Forest,0,0.4486,Medium
41.46,12.78,69.36,4.62,35.5,0.424,86.32,823.3,32.44,34.85,Suburban,0,0.559,Medium
28.75,36.26,76.08,5.33,136.97,0.327,79.83,9754.6,68.25,10.87,Agricultural,0,0.3482,Medium
4.64,28.28,91.86,6.95,283.23,0.212,76.81,3000.3,5.62,11.93,Urban,0,0.4418,Medium
48.69,39.36,65.03,4.82,317.41,0.365,51.17,554.9,46.03,4.99,Suburban,0,0.2752,Low
44.61,28.43,39.06,3.98,149.25,0.562,57.07,1319.8,6.23,11.37,Agricultural,0,0.3695,Medium
13.51,25.67,68.87,2.09,30.89,0.314,35.97,1313.4,54.53,9.98,Urban,1,0.5765,Medium
56.4,19.77,57.16,3.59,29.93,0.34,51.73,5791.9,54.38,12.19,Coastal,0,0.5329,Medium
80.83,20.93,45.99,2.84,54.34,0.395,100.0,206.7,80.62,8.99,Suburban,0,0.5194,Medium
13.33,15.32,65.95,7.06,25.17,0.187,90.73,981.9,0.0,19.3,Wetland,0,0.2437,Low
27.18,37.84,77.44,4.64,32.18,0.463,27.4,494.1,79.86,15.03,Agricultural,0,0.5521,Medium
77.98,24.93,75.9,7.44,30.05,0.582,28.76,7441.4,73.84,7.33,Wetland,0,0.8492,High
22.47,30.09,49.3,4.52,12.78,0.3,46.83,2130.9,70.95,13.64,Agricultural,0,0.5184,Medium
26.19,31.21,86.47,6.39,90.35,0.355,31.68,2839.2,54.53,21.72,Barren,0,0.5198,Medium
27.71,22.43,75.25,4.76,39.08,0.176,44.94,491.0,94.02,5.64,Forest,1,0.6691,High
58.35,18.38,94.43,4.4,623.68,0.253,78.4,1584.6,17.22,6.75,Suburban,1,0.4815,Medium
88.85,18.98,100.0,7.46,65.23,0.321,83.36,2374.6,76.01,19.18,Suburban,0,0.4549,Medium
122.24,13.17,76.02,4.9,121.22,0.217,49.56,518.0,43.65,7.37,Forest,0,0.3242,Low
84.39,16.17,86.57,5.33,359.32,0.566,42.44,5570.6,2.2,4.42,Urban,0,0.4878,Medium
41.13,27.75,74.38,7.04,190.4,0.502,53.23,10.0,46.42,17.71,Urban,1,0.6638,High
66.02,31.16,37.21,0.5,201.56,0.456,83.23,466.3,88.45,18.99,Forest,0,0.3059,Low
12.4,24.04,22.79,4.14,332.1,0.177,99.55,7461.0,31.64,7.48,Urban,0,0.3184,Low
163.89,30.46,55.06,10.01,225.05,0.281,60.38,2088.1,39.94,10.08,Suburban,1,0.6003,Medium
20.56,30.63,72.3,7.77,267.97,0.25,100.0,1259.0,15.48,7.28,Suburban,0,0.3393,Medium
62.47,21.8,38.13,6.2,291.4,0.341,65.93,2070.4,61.5,8.94,Agricultural,0,0.4431,Medium
46.44,31.61,64.85,3.12,81.72,0.538,17.81,2735.9,79.77,18.7,Suburban,0,0.4517,Medium
11.11,22.86,79.65,6.75,20.93,0.588,94.25,1708.4,54.97,36.37,Suburban,0,0.4028,Medium
20.67,21.0,36.64,2.52,213.72,0.419,63.46,1660.3,5.51,5.17,Urban,0,0.3758,Medium
92.95,24.6,82.8,6.27,221.5,0.279,86.23,1247.0,79.31,,Suburban,1,0.5175,Medium
37.02,14.13,69.74,6.45,104.36,0.559,43.34,302.1,35.84,17.91,Forest,0,0.5431,Medium
17.59,23.74,64.82,8.17,181.59,0.221,75.52,421.7,30.99,15.28,Suburban,0,0.3638,Medium
32.63,7.84,42.26,5.96,293.51,0.239,55.33,694.1,37.9,26.71,Agricultural,1,0.5225,Medium
17.58,28.73,77.36,5.42,91.36,0.296,42.18,3949.8,56.63,5.3,Urban,0,0.4618,Medium
25.95,14.94,67.84,3.98,90.26,0.485,38.15,1253.7,40.91,18.56,Coastal,1,0.5707,Medium
8.53,23.95,26.79,2.24,282.58,0.391,27.07,3668.7,58.75,9.38,Urban,1,0.5653,Medium
41.11,34.39,68.94,2.56,94.31,0.468,38.4,3149.3,40.72,13.4,Forest,1,0.3724,Medium
46.1,24.5,47.78,4.52,204.82,0.0,61.97,3315.4,47.17,28.4,Forest,0,0.2455,Low
26.31,10.75,52.39,6.69,213.26,0.36,70.67,3088.9,36.49,26.51,Suburban,0,0.4131,Medium
92.63,24.9,66.82,0.83,46.08,0.304,44.01,73.8,55.89,11.19,Suburban,0,0.403,Medium
27.65,22.21,73.17,5.81,720.19,0.528,32.26,5439.5,56.18,27.41,Urban,1,0.5392,Medium
37.0,30.52,84.15,7.57,219.73,0.55,98.61,1027.0,51.2,14.66,Coastal,0,0.4924,Medium
24.94,23.21,49.65,4.13,158.86,0.529,49.51,3267.1,92.57,8.38,Agricultural,0,0.2972,Low
29.94,31.81,65.61,0.0,58.55,0.462,91.92,1203.1,8.67,10.94,Agricultural,0,0.2137,Low
68.07,27.05,31.55,3.67,21.86,0.124,48.66,2200.7,0.84,4.3,Suburban,1,0.3878,Medium
12.81,30.12,72.06,3.47,50.02,0.5,50.38,2020.2,38.78,8.79,Coastal,0,0.4287,Medium
56.0,23.35,57.86,3.95,11.25,0.593,72.69,7552.2,22.78,6.44,Suburban,0,0.6204,Medium
22.32,32.98,74.51,1.15,241.41,0.183,52.94,5270.8,0.0,11.07,Coastal,1,0.3422,Medium
13.39,20.42,61.67,3.41,173.75,0.222,89.55,5444.7,81.63,17.55,Urban,1,0.5401,Medium
30.77,11.17,55.32,7.2,32.94,0.321,74.76,12579.4,25.14,6.56,Agricultural,0,0.3914,Medium
62.01,16.33,60.26,0.22,27.22,0.367,30.17,2191.0,57.18,8.0,Forest,0,0.5696,Medium
30.2,24.84,25.46,3.96,34.46,,50.91,2814.9,45.36,14.54,Suburban,0,0.4755,Medium
18.23,25.9,78.21,3.75,64.82,0.489,47.29,3224.6,77.14,4.92,Barren,1,0.6106,Medium
135.06,25.09,79.5,6.15,80.5,0.534,71.54,1279.6,44.6,12.67,Suburban,1,0.7315,High
50.61,32.53,79.96,6.65,10.4,0.52,73.65,844.2,38.48,20.4,Urban,1,0.69,High
42.28,25.32,63.07,4.25,9.54,0.352,25.57,3904.7,97.25,36.91,Wetland,1,0.7398,High
60.69,26.31,85.55,8.32,51.54,0.106,83.82,1549.8,84.81,14.54,Agricultural,0,0.4203,Medium
65.45,30.86,52.25,3.25,119.52,0.516,41.97,12.9,97.9,6.16,Agricultural,1,0.6615,High
27.34,12.26,47.2,8.24,138.05,0.413,86.16,1031.6,34.35,8.44,Agricultural,0,0.4758,Medium
74.8,29.06,77.85,4.36,136.17,0.529,71.09,649.8,2.27,10.6,Forest,0,0.3711,Medium
10.63,33.21,55.02,1.79,88.51,0.555,70.74,2754.8,61.41,20.46,Agricultural,1,0.4713,Medium
63.39,29.02,94.62,1.63,378.8,0.097,39.83,3882.8,67.0,22.73,Forest,0,0.209,Low
28.83,26.21,86.18,5.82,169.76,0.432,100.0,1574.6,67.81,11.61,Forest,1,0.5166,Medium
94.67,29.62,65.77,3.33,80.1,0.348,33.25,2181.3,27.83,10.74,Wetland,0,0.6159,Medium
27.18,8.98,43.52,5.17,75.23,0.632,54.39,16.0,33.63,25.05,Urban,0,0.4978,Medium
82.99,23.09,52.46,6.52,93.23,0.406,57.69,1653.1,0.0,9.37,Barren,1,0.4735,Medium
51.82,14.91,61.61,2.51,50.2,0.373,28.76,1035.7,36.97,3.86,Urban,0,0.5688,Medium
72.65,26.68,100.0,6.13,274.79,0.383,81.68,6151.8,61.82,15.61,Wetland,0,0.5186,Medium
43.01,16.97,69.33,1.56,87.55,0.683,84.7,10428.0,65.79,17.12,Agricultural,0,0.5537,Medium
7.29,29.95,77.73,1.97,124.73,,64.45,141.9,0.0,13.05,Forest,0,0.2486,Low
89.94,21.09,49.99,6.41,29.49,0.491,48.97,1029.6,62.3,12.95,Urban,0,0.6561,Medium
94.05,14.99,66.65,6.48,37.23,0.626,80.25,574.9,0.0,22.55,Suburban,0,0.5326,Medium
31.19,17.39,51.16,4.33,321.56,0.44,57.32,1185.3,32.91,9.6,Agricultural,1,0.4327,Medium
23.05,14.81,54.54,3.19,6.55,0.403,47.53,3787.9,10.89,17.72,Forest,0,0.4055,Medium
76.97,23.75,32.83,4.98,50.05,0.553,32.71,1208.5,19.08,6.13,Barren,1,0.6206,Medium
51.17,28.32,70.6,5.63,82.15,0.435,20.43,9395.9,56.8,1.94,Urban,1,0.6892,High
36.04,19.49,77.97,3.3,48.71,0.491,37.0,3484.9,24.26,4.85,Forest,0,0.4783,Medium
58.53,13.79,38.35,2.89,54.96,0.131,93.57,481.3,62.3,15.26,Suburban,0,0.3326,Medium
31.1,23.9,43.65,4.22,763.06,0.682,39.09,10194.2,46.18,9.74,Forest,0,0.418,Medium
93.1,23.75,38.83,7.93,104.57,0.311,87.26,193.5,15.1,9.54,Urban,0,0.4704,Medium
33.19,20.51,65.14,2.36,87.76,0.283,29.97,4239.2,53.3,2.28,Coastal,0,0.3474,Medium
76.98,18.51,63.8,5.98,65.99,0.299,64.97,188.6,11.14,6.21,Suburban,1,0.444,Medium
42.95,32.96,80.45,7.78,180.17,0.193,54.93,299.2,56.95,10.08,Coastal,0,0.5863,Medium
53.74,19.85,44.19,3.52,153.91,0.572,54.19,178.7,82.8,1.52,Suburban,1,0.6232,Medium
132.23,13.91,58.28,8.7,124.02,0.408,41.68,3274.8,43.07,8.9,Urban,0,0.7207,High
27.92,23.38,51.22,0.0,23.06,0.172,57.22,3274.9,44.08,14.31,Agricultural,0,0.2733,Low
73.41,27.69,76.72,2.79,15.18,0.299,82.17,5420.9,26.57,25.91,Forest,1,0.3868,Medium
112.21,27.23,64.66,7.23,81.1,0.319,74.36,1899.5,67.93,51.69,Suburban,0,0.6039,Medium
71.52,12.8,54.81,1.8,192.67,0.587,75.05,1278.7,44.29,7.65,Urban,1,0.4287,Medium
96.78,32.53,50.62,6.88,8.69,0.225,63.63,541.1,42.95,43.88,Agricultural,0,0.5951,Medium
46.42,25.47,71.52,5.32,273.44,0.323,77.15,45.8,34.32,31.36,Forest,0,0.2536,Low
68.75,28.0,84.77,7.08,227.43,0.521,71.45,2569.1,14.13,5.44,Suburban,0,0.5905,Medium
82.71,42.56,71.07,1.78,27.68,0.224,55.49,2348.1,63.35,1.6,Urban,0,0.3702,Medium
42.25,29.31,58.8,5.96,63.64,0.211,85.44,39.9,10.81,3.86,Forest,1,0.3758,Medium
20.5,28.0,40.01,3.61,7.66,0.714,73.01,1348.7,89.73,6.39,Forest,0,0.4869,Medium
17.46,22.42,88.1,6.53,5.67,0.313,50.62,2795.6,11.73,14.89,Forest,1,0.5093,Medium
122.39,23.96,64.92,3.79,64.62,0.777,57.27,691.7,71.19,12.49,Urban,0,0.8516,High
109.17,15.57,78.14,4.12,47.49,0.36,19.24,421.2,43.63,22.63,Urban,0,0.5552,Medium
23.52,24.59,78.24,6.54,196.69,0.4,34.06,2676.1,50.39,13.43,Suburban,0,0.5296,Medium
96.75,35.38,83.21,5.53,38.2,0.761,40.71,4891.1,47.35,24.93,Agricultural,0,0.5303,Medium
58.94,26.98,92.68,6.08,182.29,0.302,73.24,1636.5,12.68,5.68,Urban,0,0.4653,Medium
43.36,39.61,23.4,5.38,43.71,0.227,20.34,3148.5,36.4,9.85,Agricultural,0,0.4235,Medium
22.85,27.71,67.84,6.78,96.61,0.33,57.9,4580.3,65.5,11.01,Urban,0,0.5091,Medium
38.7,25.96,86.14,3.31,231.09,0.483,37.01,3411.5,28.79,2.0,Barren,0,0.306,Low
19.12,23.03,65.79,2.32,21.47,0.434,11.51,6908.0,54.89,6.34,Coastal,0,0.5176,Medium
33.75,37.8,69.88,2.57,51.57,0.434,51.01,110.0,18.88,4.01,Urban,0,0.4714,Medium
18.69,20.75,65.71,0.06,154.9,0.352,53.09,7488.5,41.44,0.69,Urban,0,0.3775,Medium
11.98,18.91,61.68,4.44,28.23,0.799,52.57,6349.7,65.33,7.12,Agricultural,0,0.6049,Medium
98.42,17.83,44.84,4.13,8.68,0.648,73.7,7594.5,7.33,9.21,Forest,0,0.4012,Medium
36.83,39.83,55.43,4.03,463.69,0.285,58.84,5202.7,41.3,13.86,Agricultural,1,0.4408,Medium
55.14,25.03,43.74,0.69,50.99,0.458,49.97,1608.1,9.36,25.61,Suburban,0,0.3939,Medium
26.73,24.59,75.0,4.61,253.04,0.439,59.98,359.9,28.31,38.94,Suburban,0,0.4238,Medium
35.48,27.64,73.93,3.59,29.9,0.304,61.23,6222.4,54.38,4.03,Forest,1,0.6025,Medium
18.15,22.24,63.95,6.15,90.6,,43.55,1112.7,41.58,2.44,Urban,0,0.5774,Medium
123.15,18.65,22.41,5.46,242.97,0.626,54.58,9305.1,28.33,15.22,Forest,1,0.5441,Medium
79.17,18.32,58.54,4.18,7.68,0.486,79.89,820.1,65.75,17.19,Agricultural,0,0.5526,Medium
26.31,18.08,44.24,5.48,168.22,0.399,78.78,1551.5,34.41,31.78,Forest,0,0.3954,Medium
18.08,9.99,45.97,3.51,17.08,0.318,64.12,2549.1,20.84,,Forest,1,0.6798,High
11.0,24.41,69.24,5.39,31.07,0.208,54.17,944.9,19.23,6.15,Agricultural,1,0.4247,Medium
46.33,13.09,81.05,5.91,52.68,0.47,63.16,6142.2,21.66,10.15,Urban,0,0.4583,Medium
72.37,27.85,89.08,4.14,42.08,0.312,84.3,10.0,53.06,10.51,Coastal,0,0.4956,Medium
67.21,29.85,70.93,4.03,56.1,0.485,82.42,2663.1,8.38,8.46,Urban,1,0.4577,Medium
29.5,19.78,90.9,7.44,142.62,0.222,66.36,928.8,53.94,6.83,Suburban,1,0.3035,Low
35.24,26.36,41.54,4.14,33.53,0.002,67.44,430.0,63.85,7.92,Urban,0,0.3068,Low
17.6,29.09,49.39,1.97,113.98,0.217,41.57,5411.3,31.21,15.03,Suburban,1,0.3936,Medium
20.48,34.53,63.46,4.87,108.45,0.037,41.01,3352.1,76.24,9.85,Agricultural,0,0.4624,Medium
98.21,21.27,76.67,7.46,33.3,0.679,70.77,1377.1,7.81,6.94,Agricultural,0,0.5342,Medium
7.36,14.11,73.84,3.82,9.97,0.731,78.52,6855.9,2.9,9.38,Agricultural,0,0.3,Low
6.32,17.66,78.56,2.83,34.67,0.204,65.05,769.7,36.47,9.19,Agricultural,1,0.3084,Low
23.54,12.37,68.13,5.74,125.94,0.138,33.8,904.0,60.83,5.54,Forest,0,0.4636,Medium
122.15,27.34,66.04,6.01,35.25,0.247,100.0,968.7,13.7,7.87,Suburban,0,0.5696,Medium
42.67,1.45,94.52,3.74,28.73,0.342,36.05,1394.6,32.04,7.79,Suburban,0,0.4187,Medium
183.63,16.98,73.29,6.73,331.53,0.64,54.41,1225.5,0.0,30.22,Forest,0,0.615,Medium
32.09,24.08,67.65,3.85,382.06,0.206,20.07,154.7,60.68,,Urban,1,0.6682,High
68.9,16.45,66.18,9.7,61.19,0.463,52.86,1436.0,59.93,13.65,Barren,0,0.616,Medium
89.22,17.98,51.31,5.88,180.19,0.394,84.39,996.8,23.72,1.47,Forest,0,0.3983,Medium
162.33,29.8,78.32,8.25,8.93,0.663,37.44,5201.7,92.07,30.21,Agricultural,0,0.7989,High
25.37,16.16,44.8,3.84,282.05,0.493,75.72,6617.0,74.19,14.83,Wetland,0,0.4623,Medium
42.29,20.8,32.59,7.22,50.93,0.491,58.13,4692.6,100.0,3.65,Coastal,0,0.6388,Medium
36.22,30.5,96.62,4.34,174.28,0.316,32.39,212.4,32.46,25.99,Urban,0,0.3897,Medium
73.04,21.39,91.52,6.07,127.98,0.391,57.76,5030.8,54.54,6.66,Urban,1,0.6543,Medium
113.35,40.83,73.04,7.08,61.9,0.466,29.54,1481.5,76.73,10.58,Suburban,0,0.6996,High
113.13,31.67,71.44,5.79,9.57,0.552,37.22,2865.6,30.03,3.29,Agricultural,1,0.8485,High
24.88,32.04,60.59,3.21,114.71,0.331,33.49,1687.2,16.96,2.19,Urban,0,0.6654,High
20.56,14.28,57.03,2.96,8.96,0.409,69.78,1409.4,49.4,1.79,Urban,0,0.4482,Medium
67.55,23.31,32.13,2.66,384.34,0.434,88.52,4729.0,49.61,,Suburban,0,0.4356,Medium
15.61,22.01,45.81,0.0,67.21,0.378,36.09,488.1,33.7,2.04,Coastal,0,0.3476,Medium
74.3,21.15,48.09,6.81,41.27,0.246,72.97,182.3,55.48,1.01,Coastal,0,0.5115,Medium
42.22,20.25,66.07,3.83,28.03,0.64,55.08,4694.3,31.69,7.51,Agricultural,0,0.4867,Medium
101.23,23.06,96.33,6.93,9.28,0.397,69.74,6297.5,22.81,2.74,Suburban,0,0.5556,Medium
90.43,7.19,37.34,2.96,147.8,0.452,44.35,3349.5,48.55,13.5,Suburban,0,0.5627,Medium
46.48,17.51,75.95,4.48,559.99,0.174,75.92,146.6,28.15,3.31,Agricultural,0,0.1436,Low
14.34,35.78,77.49,4.18,73.74,0.204,48.6,964.7,60.4,11.16,Suburban,0,0.41,Medium
15.56,20.25,34.72,3.22,146.35,0.357,54.29,1052.5,50.97,15.0,Suburban,0,0.4558,Medium
43.93,19.42,38.92,6.71,79.5,0.365,73.65,254.6,41.91,13.28,Coastal,1,0.5551,Medium
59.68,23.54,69.39,6.65,62.24,0.166,66.64,200.9,40.02,8.98,Suburban,1,0.5625,Medium
32.6,24.22,70.34,3.81,54.06,0.239,59.51,553.4,19.89,9.49,Suburban,1,0.444,Medium
18.88,8.23,87.29,6.48,270.39,0.482,46.47,5830.2,30.52,3.7,Urban,0,0.4776,Medium
33.52,24.99,73.41,6.56,171.44,0.36,91.79,5882.2,0.0,1.48,Barren,0,0.3521,Medium
101.77,27.84,43.45,7.46,234.92,0.559,94.02,4447.6,28.04,13.72,Suburban,0,0.5496,Medium
33.53,28.12,65.16,7.51,12.18,0.262,100.0,1022.2,25.93,12.93,Agricultural,0,0.2816,Low
25.63,17.43,52.03,6.04,53.96,0.2,87.47,18.6,38.92,2.27,Agricultural,0,0.3852,Medium
15.11,34.79,27.87,6.42,28.08,0.156,52.91,302.4,62.47,18.58,Agricultural,1,0.5939,Medium
39.99,33.99,77.99,4.08,22.54,0.116,54.23,1083.0,36.99,9.83,Forest,0,0.3719,Medium
91.08,33.38,75.55,4.45,256.24,0.341,72.02,3189.5,44.31,,Urban,1,0.5425,Medium
94.1,29.51,62.05,5.12,263.88,0.38,46.71,2440.4,53.97,9.8,Forest,0,0.3158,Low
21.35,21.56,95.47,3.99,101.81,0.263,37.89,2225.9,36.74,17.68,Urban,0,0.3836,Medium
46.76,24.03,42.4,5.45,36.02,0.453,73.05,1282.8,78.0,8.42,Agricultural,0,0.482,Medium
23.21,33.97,83.09,4.43,441.94,0.264,72.41,20.0,65.91,4.29,Suburban,0,0.3547,Medium
31.3,8.03,51.64,4.23,13.96,0.252,84.66,3553.3,57.42,5.84,Urban,1,0.5624,Medium
39.43,18.88,73.66,8.4,179.9,0.23,21.4,1763.1,28.88,12.22,Urban,1,0.4727,Medium
28.05,27.21,82.32,7.42,47.87,0.434,55.9,2131.2,42.76,7.41,Urban,0,0.5469,Medium
123.4,22.41,49.75,8.4,61.84,0.383,25.32,2478.0,27.99,3.84,Suburban,0,0.5957,Medium
25.48,21.2,54.0,2.49,193.61,0.389,42.81,323.5,0.0,2.2,Forest,1,0.3489,Medium
23.78,35.38,71.71,4.58,4.43,0.559,81.26,10526.0,35.14,30.62,Wetland,1,0.608,Medium
21.23,29.85,46.28,5.24,75.88,0.698,64.89,173.2,69.71,4.99,Barren,0,0.5234,Medium
10.11,30.73,76.29,4.83,63.31,0.0,58.42,6062.7,20.9,15.75,Urban,0,0.3043,Low
125.89,18.59,66.38,2.29,36.51,0.53,42.69,1975.2,35.57,11.55,Urban,0,0.6235,Medium
41.55,20.12,71.33,4.97,396.93,0.177,71.92,5749.5,60.21,10.27,Wetland,1,0.4675,Medium
60.22,26.81,51.52,3.35,82.56,0.369,45.34,5753.4,15.47,9.4,Forest,0,0.3225,Low
54.64,27.03,50.59,5.88,68.43,0.176,84.96,5297.5,51.47,6.8,Agricultural,0,0.3915,Medium
